Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
156,6868,69,2,"[{'situation': 'BlockedBuilding', 'object': 'Students', 'coders': 132}, {'situation': 'BlockedBuilding', 'object': 'GroupOfPeople', 'coders': 18}, {'situation': 'EmergencyBuilding', 'object': 'Students', 'coders': 6}]",,0,1,0.594
162,4002,81,2,"[{'situation': 'BlockedBuilding', 'object': 'Students', 'coders': 138}, {'situation': 'BlockedBuilding', 'object': 'GroupOfPeople', 'coders': 18}, {'situation': 'EmergencyBuilding', 'object': 'Students', 'coders': 6}]",,0,1,0.607
168,2848,87,2,"[{'situation': 'BlockedBuilding', 'object': 'Students', 'coders': 144}, {'situation': 'BlockedBuilding', 'object': 'GroupOfPeople', 'coders': 18}, {'situation': 'EmergencyBuilding', 'object': 'Students', 'coders': 6}]",,0,1,0.62
174,6321,85,2,"[{'situation': 'BlockedBuilding', 'object': 'Students', 'coders': 150}, {'situation': 'BlockedBuilding', 'object': 'GroupOfPeople', 'coders': 18}, {'situation': 'EmergencyBuilding', 'object': 'Students', 'coders': 6}]",,0,1,0.631
180,8125,83,2,"[{'situation': 'BlockedBuilding', 'object': 'Students', 'coders': 156}, {'situation': 'BlockedBuilding', 'object': 'GroupOfPeople', 'coders': 18}, {'situation': 'EmergencyBuilding', 'object': 'Students', 'coders': 6}]",,0,1,0.642
186,3724,103,2,"[{'situation': 'BlockedBuilding', 'object': 'Students', 'coders': 162}, {'situation': 'BlockedBuilding', 'object': 'GroupOfPeople', 'coders': 18}, {'situation': 'EmergencyBuilding', 'object': 'Students', 'coders': 6}]",,0,1,0.652
192,1036,97,2,"[{'situation': 'BlockedBuilding', 'object': 'Students', 'coders': 168}, {'situation': 'BlockedBuilding', 'object': 'GroupOfPeople', 'coders': 18}, {'situation': 'EmergencyBuilding', 'object': 'Students', 'coders': 6}]",,0,1,0.662
198,8757,105,2,"[{'situation': 'BlockedBuilding', 'object': 'Students', 'coders': 174}, {'situation': 'BlockedBuilding', 'object': 'GroupOfPeople', 'coders': 18}, {'situation': 'EmergencyBuilding', 'object': 'Students', 'coders': 6}]",,0,1,0.671
204,7658,111,2,"[{'situation': 'BlockedBuilding', 'object': 'Students', 'coders': 180}, {'situation': 'BlockedBuilding', 'object': 'GroupOfPeople', 'coders': 18}, {'situation': 'EmergencyBuilding', 'object': 'Students', 'coders': 6}]",,0,1,0.68
210,1849,116,2,"[{'situation': 'BlockedBuilding', 'object': 'Students', 'coders': 186}, {'situation': 'BlockedBuilding', 'object': 'GroupOfPeople', 'coders': 18}, {'situation': 'EmergencyBuilding', 'object': 'Students', 'coders': 6}]",,0,1,0.688
216,6637,117,2,"[{'situation': 'BlockedBuilding', 'object': 'Students', 'coders': 192}, {'situation': 'BlockedBuilding', 'object': 'GroupOfPeople', 'coders': 18}, {'situation': 'EmergencyBuilding', 'object': 'Students', 'coders': 6}]",,0,1,0.696
