Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
4,89,0,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 4}]","{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson'}",0,-2,1
10,1423,0,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 10}]",,0,1,1
16,3339,0,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 16}]",,0,1,1
22,5278,0,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 22}]",,0,1,1
28,6777,0,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 28}]",,0,1,1
34,9716,3,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 34}]",,0,1,1
40,5066,3,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 40}]",,0,1,1
46,7401,3,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 46}]",,0,1,1
52,801,12,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 52}]",,0,1,1
58,735,6,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 58}]",,0,1,1
64,1613,12,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 64}]",,0,1,1
70,6988,12,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 70}]",,0,1,1
