Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
2,2574,0,0,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 2}]","{'situation': 'OnFireBuilding', 'object': 'OldPerson'}",0,-2,1
4,6332,0,0,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 4}]",,0,-2,1
6,6350,0,1,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 4}, {'situation': 'OnFireBuilding', 'object': 'GroupOfPeople', 'coders': 2}]",,2,0,0.022
8,8209,0,1,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 6}, {'situation': 'OnFireBuilding', 'object': 'GroupOfPeople', 'coders': 2}]",,0,0,0.196
10,4258,0,2,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 6}, {'situation': 'OnFireBuilding', 'object': 'GroupOfPeople', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 2}]",,1,0,0.098
12,8062,0,2,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 6}, {'situation': 'OnFireBuilding', 'object': 'GroupOfPeople', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 4}]",,1,0,0.028
14,3968,6,2,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 8}, {'situation': 'OnFireBuilding', 'object': 'GroupOfPeople', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 4}]",,0,0,0.099
16,8063,6,3,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 8}, {'situation': 'OnFireBuilding', 'object': 'GroupOfPeople', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 4}, {'situation': 'EmergencyBuilding', 'object': 'OldPerson', 'coders': 2}]",,1,0,0.081
18,6200,9,3,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 10}, {'situation': 'OnFireBuilding', 'object': 'GroupOfPeople', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 4}, {'situation': 'EmergencyBuilding', 'object': 'OldPerson', 'coders': 2}]",,0,0,0.141
20,4270,10,3,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 12}, {'situation': 'OnFireBuilding', 'object': 'GroupOfPeople', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 4}, {'situation': 'EmergencyBuilding', 'object': 'OldPerson', 'coders': 2}]",,0,0,0.196
22,8279,10,3,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 12}, {'situation': 'OnFireBuilding', 'object': 'GroupOfPeople', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 4}, {'situation': 'EmergencyBuilding', 'object': 'OldPerson', 'coders': 4}]",,1,0,0.133
