Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
15,94,6,0,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 15}]","{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson'}",0,1,1
17,8272,0,1,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 15}, {'situation': 'FloodedBuilding', 'object': 'OldPerson', 'coders': 2}]",,2,1,0.572
19,7275,0,2,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 15}, {'situation': 'FloodedBuilding', 'object': 'OldPerson', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 2}]",,1,1,0.448
21,156,0,3,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 15}, {'situation': 'FloodedBuilding', 'object': 'OldPerson', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'MiddleAgePerson', 'coders': 2}]",,1,1,0.36
23,2012,3,4,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 15}, {'situation': 'FloodedBuilding', 'object': 'OldPerson', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'MiddleAgePerson', 'coders': 2}, {'situation': 'BlockedBuilding', 'object': 'People', 'coders': 2}]",,1,0,0.295
25,7182,3,5,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 15}, {'situation': 'FloodedBuilding', 'object': 'OldPerson', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'MiddleAgePerson', 'coders': 2}, {'situation': 'BlockedBuilding', 'object': 'People', 'coders': 2}, {'situation': 'BlockedBuilding', 'object': 'Object', 'coders': 2}]",,2,0,0.245
27,8673,3,5,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 15}, {'situation': 'FloodedBuilding', 'object': 'OldPerson', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'MiddleAgePerson', 'coders': 2}, {'situation': 'BlockedBuilding', 'object': 'People', 'coders': 4}, {'situation': 'BlockedBuilding', 'object': 'Object', 'coders': 2}]",,1,0,0.198
29,3584,15,5,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 15}, {'situation': 'FloodedBuilding', 'object': 'OldPerson', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'MiddleAgePerson', 'coders': 2}, {'situation': 'BlockedBuilding', 'object': 'People', 'coders': 6}, {'situation': 'BlockedBuilding', 'object': 'Object', 'coders': 2}]",,1,0,0.171
31,368,9,5,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 15}, {'situation': 'FloodedBuilding', 'object': 'OldPerson', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'MiddleAgePerson', 'coders': 2}, {'situation': 'BlockedBuilding', 'object': 'People', 'coders': 8}, {'situation': 'BlockedBuilding', 'object': 'Object', 'coders': 2}]",,1,0,0.158
33,2572,9,5,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 17}, {'situation': 'FloodedBuilding', 'object': 'OldPerson', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'MiddleAgePerson', 'coders': 2}, {'situation': 'BlockedBuilding', 'object': 'People', 'coders': 8}, {'situation': 'BlockedBuilding', 'object': 'Object', 'coders': 2}]",,0,0,0.186
35,7711,12,5,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 17}, {'situation': 'FloodedBuilding', 'object': 'OldPerson', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'MiddleAgePerson', 'coders': 4}, {'situation': 'BlockedBuilding', 'object': 'People', 'coders': 8}, {'situation': 'BlockedBuilding', 'object': 'Object', 'coders': 2}]",,1,0,0.153
37,664,18,5,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 19}, {'situation': 'FloodedBuilding', 'object': 'OldPerson', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'MiddleAgePerson', 'coders': 4}, {'situation': 'BlockedBuilding', 'object': 'People', 'coders': 8}, {'situation': 'BlockedBuilding', 'object': 'Object', 'coders': 2}]",,0,0,0.178
