Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
2,4432,0,0,"[{'situation': 'EmergencyOutdoor', 'object': 'Outdoor', 'coders': 2}]","{'situation': 'BlockedByDebris', 'object': 'Crossroad'}",1,-2,1
4,6514,0,1,"[{'situation': 'EmergencyOutdoor', 'object': 'Outdoor', 'coders': 2}, {'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 2}]",,0,-2,-0.167
6,8122,0,1,"[{'situation': 'EmergencyOutdoor', 'object': 'Outdoor', 'coders': 4}, {'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 2}]",,1,0,0.022
8,8980,3,1,"[{'situation': 'EmergencyOutdoor', 'object': 'Outdoor', 'coders': 4}, {'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 4}]",,0,0,-0.071
10,8144,3,1,"[{'situation': 'EmergencyOutdoor', 'object': 'Outdoor', 'coders': 4}, {'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 6}]",,0,0,-0.013
12,106,0,1,"[{'situation': 'EmergencyOutdoor', 'object': 'Outdoor', 'coders': 4}, {'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 8}]",,0,0,0.071
14,4101,0,1,"[{'situation': 'EmergencyOutdoor', 'object': 'Outdoor', 'coders': 6}, {'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 8}]",,2,0,-0.017
16,7591,0,1,"[{'situation': 'EmergencyOutdoor', 'object': 'Outdoor', 'coders': 6}, {'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 10}]",,0,0,0.031
18,8523,0,2,"[{'situation': 'EmergencyOutdoor', 'object': 'Outdoor', 'coders': 6}, {'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 10}, {'situation': 'EmergencyOutdoor', 'object': 'Crossroad', 'coders': 2}]",,1,0,0.115
20,6531,6,3,"[{'situation': 'EmergencyOutdoor', 'object': 'Outdoor', 'coders': 6}, {'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 10}, {'situation': 'EmergencyOutdoor', 'object': 'Crossroad', 'coders': 2}, {'situation': 'BlockedByDebris', 'object': 'Square', 'coders': 2}]",,2,0,0.113
22,6594,6,3,"[{'situation': 'EmergencyOutdoor', 'object': 'Outdoor', 'coders': 6}, {'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 12}, {'situation': 'EmergencyOutdoor', 'object': 'Crossroad', 'coders': 2}, {'situation': 'BlockedByDebris', 'object': 'Square', 'coders': 2}]",,0,0,0.155
37,96,12,3,"[{'situation': 'EmergencyOutdoor', 'object': 'Outdoor', 'coders': 6}, {'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 27}, {'situation': 'EmergencyOutdoor', 'object': 'Crossroad', 'coders': 2}, {'situation': 'BlockedByDebris', 'object': 'Square', 'coders': 2}]",,0,1,0.407
39,3408,12,3,"[{'situation': 'EmergencyOutdoor', 'object': 'Outdoor', 'coders': 6}, {'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 27}, {'situation': 'EmergencyOutdoor', 'object': 'Crossroad', 'coders': 4}, {'situation': 'BlockedByDebris', 'object': 'Square', 'coders': 2}]",,1,1,0.342
41,3004,18,3,"[{'situation': 'EmergencyOutdoor', 'object': 'Outdoor', 'coders': 6}, {'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 29}, {'situation': 'EmergencyOutdoor', 'object': 'Crossroad', 'coders': 4}, {'situation': 'BlockedByDebris', 'object': 'Square', 'coders': 2}]",,0,1,0.366
43,6818,18,3,"[{'situation': 'EmergencyOutdoor', 'object': 'Outdoor', 'coders': 6}, {'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 31}, {'situation': 'EmergencyOutdoor', 'object': 'Crossroad', 'coders': 4}, {'situation': 'BlockedByDebris', 'object': 'Square', 'coders': 2}]",,0,1,0.389
