Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
15,85,0,0,"[{'situation': 'BlockedBuilding', 'object': 'YoungPerson', 'coders': 15}]","{'situation': 'BlockedBuilding', 'object': 'YoungPerson'}",0,1,1
21,859,0,0,"[{'situation': 'BlockedBuilding', 'object': 'YoungPerson', 'coders': 21}]",,0,1,1
27,3353,0,0,"[{'situation': 'BlockedBuilding', 'object': 'YoungPerson', 'coders': 27}]",,0,1,1
33,4343,0,0,"[{'situation': 'BlockedBuilding', 'object': 'YoungPerson', 'coders': 33}]",,0,1,1
39,1872,6,0,"[{'situation': 'BlockedBuilding', 'object': 'YoungPerson', 'coders': 39}]",,0,1,1
45,3307,0,0,"[{'situation': 'BlockedBuilding', 'object': 'YoungPerson', 'coders': 45}]",,0,1,1
51,4024,6,0,"[{'situation': 'BlockedBuilding', 'object': 'YoungPerson', 'coders': 51}]",,0,1,1
57,4150,6,0,"[{'situation': 'BlockedBuilding', 'object': 'YoungPerson', 'coders': 57}]",,0,1,1
63,4457,12,0,"[{'situation': 'BlockedBuilding', 'object': 'YoungPerson', 'coders': 63}]",,0,1,1
69,2014,24,0,"[{'situation': 'BlockedBuilding', 'object': 'YoungPerson', 'coders': 69}]",,0,1,1
75,3072,9,0,"[{'situation': 'BlockedBuilding', 'object': 'YoungPerson', 'coders': 75}]",,0,1,1
81,2637,15,0,"[{'situation': 'BlockedBuilding', 'object': 'YoungPerson', 'coders': 81}]",,0,1,1
87,1178,3,0,"[{'situation': 'BlockedBuilding', 'object': 'YoungPerson', 'coders': 87}]",,0,1,1
