Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,1782,0,0,"[{'situation': 'OnFireBuilding', 'object': 'Family', 'coders': 6}]","{'situation': 'OnFireBuilding', 'object': 'Family'}",0,1,1
12,3612,0,0,"[{'situation': 'OnFireBuilding', 'object': 'Family', 'coders': 12}]",,0,1,1
18,2682,0,0,"[{'situation': 'OnFireBuilding', 'object': 'Family', 'coders': 18}]",,0,1,1
24,2316,0,0,"[{'situation': 'OnFireBuilding', 'object': 'Family', 'coders': 24}]",,0,1,1
30,3883,0,0,"[{'situation': 'OnFireBuilding', 'object': 'Family', 'coders': 30}]",,0,1,1
36,4434,0,0,"[{'situation': 'OnFireBuilding', 'object': 'Family', 'coders': 36}]",,0,1,1
42,1319,3,0,"[{'situation': 'OnFireBuilding', 'object': 'Family', 'coders': 42}]",,0,1,1
48,1612,10,0,"[{'situation': 'OnFireBuilding', 'object': 'Family', 'coders': 48}]",,0,1,1
54,711,7,0,"[{'situation': 'OnFireBuilding', 'object': 'Family', 'coders': 54}]",,0,1,1
60,408,23,1,"[{'situation': 'OnFireBuilding', 'object': 'Family', 'coders': 54}, {'situation': 'OnFireBuilding', 'object': 'GroupOfPeople', 'coders': 6}]",,1,1,0.637
66,3351,22,1,"[{'situation': 'OnFireBuilding', 'object': 'Family', 'coders': 60}, {'situation': 'OnFireBuilding', 'object': 'GroupOfPeople', 'coders': 6}]",,0,1,0.667
