Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,9507,7,0,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 6}]","{'situation': 'OnFireBuilding', 'object': 'OldPerson'}",0,1,1
12,1584,7,0,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 12}]",,0,1,1
18,3895,6,0,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 18}]",,0,1,1
24,2254,0,0,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 24}]",,0,1,1
30,2607,0,0,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 30}]",,0,1,1
36,2930,6,0,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 36}]",,0,1,1
42,9068,13,0,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 42}]",,0,1,1
48,5226,10,0,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 48}]",,0,1,1
54,6016,13,0,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 54}]",,0,1,1
60,5937,0,0,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 60}]",,0,1,1
66,8704,0,0,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 66}]",,0,1,1
72,9417,0,0,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 72}]",,0,1,1
78,1573,3,0,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 78}]",,0,1,1
