Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,10200,6,0,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 6}]","{'situation': 'CollapsedBuilding', 'object': 'PoliceStation'}",0,1,1
12,2938,4,0,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 12}]",,0,1,1
18,890,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 18}]",,0,1,1
24,2392,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 24}]",,0,1,1
30,2723,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 30}]",,0,1,1
36,9787,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 36}]",,0,1,1
42,10498,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 42}]",,0,1,1
48,931,6,0,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 48}]",,0,1,1
54,8537,12,0,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 54}]",,0,1,1
60,15896,12,0,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 60}]",,0,1,1
66,13892,8,0,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 66}]",,0,1,1
72,8539,7,0,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 72}]",,0,1,1
