Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,13659,0,0,"[{'situation': 'TrafficJam', 'object': 'Family', 'coders': 6}]","{'situation': 'TrafficJam', 'object': 'Family'}",0,1,1
12,1291,0,0,"[{'situation': 'TrafficJam', 'object': 'Family', 'coders': 12}]",,0,1,1
18,6690,0,0,"[{'situation': 'TrafficJam', 'object': 'Family', 'coders': 18}]",,0,1,1
24,8033,0,0,"[{'situation': 'TrafficJam', 'object': 'Family', 'coders': 24}]",,0,1,1
30,17297,0,0,"[{'situation': 'TrafficJam', 'object': 'Family', 'coders': 30}]",,0,1,1
36,5555,0,0,"[{'situation': 'TrafficJam', 'object': 'Family', 'coders': 36}]",,0,1,1
42,469,0,1,"[{'situation': 'TrafficJam', 'object': 'Family', 'coders': 36}, {'situation': 'EmergencyOutdoor', 'object': 'Family', 'coders': 6}]",,1,1,0.504
48,10172,0,1,"[{'situation': 'TrafficJam', 'object': 'Family', 'coders': 42}, {'situation': 'EmergencyOutdoor', 'object': 'Family', 'coders': 6}]",,0,1,0.558
54,13467,0,1,"[{'situation': 'TrafficJam', 'object': 'Family', 'coders': 48}, {'situation': 'EmergencyOutdoor', 'object': 'Family', 'coders': 6}]",,0,1,0.601
60,17226,0,1,"[{'situation': 'TrafficJam', 'object': 'Family', 'coders': 54}, {'situation': 'EmergencyOutdoor', 'object': 'Family', 'coders': 6}]",,0,1,0.637
66,18414,0,1,"[{'situation': 'TrafficJam', 'object': 'Family', 'coders': 54}, {'situation': 'EmergencyOutdoor', 'object': 'Family', 'coders': 12}]",,1,1,0.4
72,18560,0,1,"[{'situation': 'TrafficJam', 'object': 'Family', 'coders': 60}, {'situation': 'EmergencyOutdoor', 'object': 'Family', 'coders': 12}]",,0,1,0.441
