Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,1407,0,0,"[{'situation': 'StarvingPeople', 'object': 'PublicBuilding', 'coders': 6}]","{'situation': 'NoFoodPeople', 'object': 'School'}",1,1,1
12,2772,0,1,"[{'situation': 'StarvingPeople', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'NoFoodPeople', 'object': 'School', 'coders': 6}]",,0,0,-0.045
18,2867,0,1,"[{'situation': 'StarvingPeople', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'NoFoodPeople', 'object': 'School', 'coders': 12}]",,0,0,0.085
24,2947,0,1,"[{'situation': 'StarvingPeople', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'NoFoodPeople', 'object': 'School', 'coders': 18}]",,0,1,0.234
30,5657,0,1,"[{'situation': 'StarvingPeople', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'NoFoodPeople', 'object': 'School', 'coders': 24}]",,0,1,0.349
36,8157,0,1,"[{'situation': 'StarvingPeople', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'NoFoodPeople', 'object': 'School', 'coders': 30}]",,0,1,0.437
42,11464,0,1,"[{'situation': 'StarvingPeople', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'NoFoodPeople', 'object': 'School', 'coders': 36}]",,0,1,0.504
48,12594,0,1,"[{'situation': 'StarvingPeople', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'NoFoodPeople', 'object': 'School', 'coders': 42}]",,0,1,0.558
54,14268,0,1,"[{'situation': 'StarvingPeople', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'NoFoodPeople', 'object': 'School', 'coders': 48}]",,0,1,0.601
60,15595,0,1,"[{'situation': 'StarvingPeople', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'NoFoodPeople', 'object': 'School', 'coders': 54}]",,0,1,0.637
66,16293,0,1,"[{'situation': 'StarvingPeople', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'NoFoodPeople', 'object': 'School', 'coders': 60}]",,0,1,0.667
72,18720,0,1,"[{'situation': 'StarvingPeople', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'NoFoodPeople', 'object': 'School', 'coders': 66}]",,0,1,0.692
78,19623,0,1,"[{'situation': 'StarvingPeople', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'NoFoodPeople', 'object': 'School', 'coders': 72}]",,0,1,0.714
84,12556,4,1,"[{'situation': 'StarvingPeople', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'NoFoodPeople', 'object': 'School', 'coders': 78}]",,0,1,0.733
90,15038,0,1,"[{'situation': 'StarvingPeople', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'NoFoodPeople', 'object': 'School', 'coders': 84}]",,0,1,0.75
96,10869,0,1,"[{'situation': 'StarvingPeople', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'NoFoodPeople', 'object': 'School', 'coders': 90}]",,0,1,0.764
102,16562,0,1,"[{'situation': 'StarvingPeople', 'object': 'PublicBuilding', 'coders': 6}, {'situation': 'NoFoodPeople', 'object': 'School', 'coders': 96}]",,0,1,0.777
