Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,12412,0,0,"[{'situation': 'NoFoodPeople', 'object': 'Family', 'coders': 6}]","{'situation': 'NoFoodPeople', 'object': 'Family'}",0,1,1
12,16542,0,0,"[{'situation': 'NoFoodPeople', 'object': 'Family', 'coders': 12}]",,0,1,1
18,17512,0,0,"[{'situation': 'NoFoodPeople', 'object': 'Family', 'coders': 18}]",,0,1,1
24,18295,8,0,"[{'situation': 'NoFoodPeople', 'object': 'Family', 'coders': 24}]",,0,1,1
30,14903,0,0,"[{'situation': 'NoFoodPeople', 'object': 'Family', 'coders': 30}]",,0,1,1
36,7654,0,0,"[{'situation': 'NoFoodPeople', 'object': 'Family', 'coders': 36}]",,0,1,1
42,15725,0,0,"[{'situation': 'NoFoodPeople', 'object': 'Family', 'coders': 42}]",,0,1,1
48,18266,0,0,"[{'situation': 'NoFoodPeople', 'object': 'Family', 'coders': 48}]",,0,1,1
54,13288,14,0,"[{'situation': 'NoFoodPeople', 'object': 'Family', 'coders': 54}]",,0,1,1
60,7926,6,0,"[{'situation': 'NoFoodPeople', 'object': 'Family', 'coders': 60}]",,0,1,1
66,16357,6,0,"[{'situation': 'NoFoodPeople', 'object': 'Family', 'coders': 66}]",,0,1,1
72,2529,22,0,"[{'situation': 'NoFoodPeople', 'object': 'Family', 'coders': 72}]",,0,1,1
