Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,726,0,0,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 6}]","{'situation': 'DeadPeople', 'object': 'Family'}",0,1,1
12,418,0,0,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 12}]",,0,1,1
18,4210,0,0,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 18}]",,0,1,1
24,10021,0,0,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 24}]",,0,1,1
30,14431,0,0,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 30}]",,0,1,1
36,14450,0,0,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 36}]",,0,1,1
42,19311,0,0,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 42}]",,0,1,1
48,8207,0,0,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 48}]",,0,1,1
54,7830,0,0,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 54}]",,0,1,1
60,8050,0,0,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 60}]",,0,1,1
66,9195,0,0,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 66}]",,0,1,1
72,14041,0,0,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 72}]",,0,1,1
78,14408,0,0,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 78}]",,0,1,1
84,18067,0,0,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 84}]",,0,1,1
90,17629,3,0,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 90}]",,0,1,1
96,10583,3,0,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 96}]",,0,1,1
102,17670,3,0,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 102}]",,0,1,1
108,2569,9,0,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 108}]",,0,1,1
114,3209,9,0,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 114}]",,0,1,1
120,12447,9,0,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 120}]",,0,1,1
126,2000,6,0,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 126}]",,0,1,1
132,2328,6,0,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 132}]",,0,1,1
138,13522,6,0,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 138}]",,0,1,1
144,13906,6,0,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 144}]",,0,1,1
150,592,12,1,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 144}, {'situation': 'EmergencyPeople', 'object': 'Family', 'coders': 6}]",,1,1,0.846
156,807,12,1,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 150}, {'situation': 'EmergencyPeople', 'object': 'Family', 'coders': 6}]",,0,1,0.852
162,13287,12,1,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 156}, {'situation': 'EmergencyPeople', 'object': 'Family', 'coders': 6}]",,0,1,0.857
168,19005,12,1,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 162}, {'situation': 'EmergencyPeople', 'object': 'Family', 'coders': 6}]",,0,1,0.862
174,11839,15,1,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 168}, {'situation': 'EmergencyPeople', 'object': 'Family', 'coders': 6}]",,0,1,0.866
180,3783,15,1,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 174}, {'situation': 'EmergencyPeople', 'object': 'Family', 'coders': 6}]",,0,1,0.871
186,9287,15,1,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 180}, {'situation': 'EmergencyPeople', 'object': 'Family', 'coders': 6}]",,0,1,0.875
192,11474,15,1,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 186}, {'situation': 'EmergencyPeople', 'object': 'Family', 'coders': 6}]",,0,1,0.879
198,19894,15,1,"[{'situation': 'DeadPeople', 'object': 'Family', 'coders': 192}, {'situation': 'EmergencyPeople', 'object': 'Family', 'coders': 6}]",,0,1,0.882
