Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,10990,0,0,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 6}]","{'situation': 'MildlyInjuredPeople', 'object': 'Family'}",0,1,1
12,6168,0,0,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 12}]",,0,1,1
18,16585,0,0,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 18}]",,0,1,1
24,1527,0,0,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 24}]",,0,1,1
30,5567,0,0,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 30}]",,0,1,1
36,7395,0,0,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 36}]",,0,1,1
42,7818,0,0,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 42}]",,0,1,1
48,12965,0,0,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 48}]",,0,1,1
54,16802,0,0,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 54}]",,0,1,1
60,2347,3,0,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 60}]",,0,1,1
66,6277,3,0,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 66}]",,0,1,1
72,4656,6,1,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 66}, {'situation': 'InjuredPeople', 'object': 'Family', 'coders': 6}]",,1,1,0.692
78,6208,6,2,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 66}, {'situation': 'InjuredPeople', 'object': 'Family', 'coders': 6}, {'situation': 'MildlyInjuredPeople', 'object': 'GroupOfPeople', 'coders': 6}]",,1,1,0.588
84,6657,6,2,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 72}, {'situation': 'InjuredPeople', 'object': 'Family', 'coders': 6}, {'situation': 'MildlyInjuredPeople', 'object': 'GroupOfPeople', 'coders': 6}]",,0,1,0.614
90,11499,6,2,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 78}, {'situation': 'InjuredPeople', 'object': 'Family', 'coders': 6}, {'situation': 'MildlyInjuredPeople', 'object': 'GroupOfPeople', 'coders': 6}]",,0,1,0.637
