Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
3,2574,0,0,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 3}]","{'situation': 'OnFireBuilding', 'object': 'OldPerson'}",0,-2,1
6,6332,0,0,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 6}]",,0,1,1
9,6350,0,1,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 6}, {'situation': 'OnFireBuilding', 'object': 'People', 'coders': 3}]",,1,0,0.056
12,8209,0,1,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 9}, {'situation': 'OnFireBuilding', 'object': 'People', 'coders': 3}]",,0,0,0.216
15,4258,0,1,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 12}, {'situation': 'OnFireBuilding', 'object': 'People', 'coders': 3}]",,0,1,0.337
18,8062,0,1,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 15}, {'situation': 'OnFireBuilding', 'object': 'People', 'coders': 3}]",,0,1,0.428
21,3968,6,1,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 18}, {'situation': 'OnFireBuilding', 'object': 'People', 'coders': 3}]",,0,1,0.498
24,8063,6,1,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 21}, {'situation': 'OnFireBuilding', 'object': 'People', 'coders': 3}]",,0,1,0.553
27,6200,9,1,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 24}, {'situation': 'OnFireBuilding', 'object': 'People', 'coders': 3}]",,0,1,0.597
30,4270,10,1,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 27}, {'situation': 'OnFireBuilding', 'object': 'People', 'coders': 3}]",,0,1,0.634
33,8279,10,1,"[{'situation': 'OnFireBuilding', 'object': 'OldPerson', 'coders': 30}, {'situation': 'OnFireBuilding', 'object': 'People', 'coders': 3}]",,0,1,0.664
