Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,724,0,0,"[{'situation': 'NoFoodPeople', 'object': 'Students', 'coders': 6}]","{'situation': 'NoFoodPeople', 'object': 'Students'}",0,1,1
12,7557,0,0,"[{'situation': 'NoFoodPeople', 'object': 'Students', 'coders': 12}]",,0,1,1
18,8561,3,0,"[{'situation': 'NoFoodPeople', 'object': 'Students', 'coders': 18}]",,0,1,1
24,6016,0,0,"[{'situation': 'NoFoodPeople', 'object': 'Students', 'coders': 24}]",,0,1,1
30,1299,0,0,"[{'situation': 'NoFoodPeople', 'object': 'Students', 'coders': 30}]",,0,1,1
36,2270,0,0,"[{'situation': 'NoFoodPeople', 'object': 'Students', 'coders': 36}]",,0,1,1
42,5292,0,0,"[{'situation': 'NoFoodPeople', 'object': 'Students', 'coders': 42}]",,0,1,1
48,8507,0,0,"[{'situation': 'NoFoodPeople', 'object': 'Students', 'coders': 48}]",,0,1,1
54,8890,0,0,"[{'situation': 'NoFoodPeople', 'object': 'Students', 'coders': 54}]",,0,1,1
60,8140,11,0,"[{'situation': 'NoFoodPeople', 'object': 'Students', 'coders': 60}]",,0,1,1
66,2612,11,0,"[{'situation': 'NoFoodPeople', 'object': 'Students', 'coders': 66}]",,0,1,1
72,5199,11,0,"[{'situation': 'NoFoodPeople', 'object': 'Students', 'coders': 72}]",,0,1,1
78,7119,11,0,"[{'situation': 'NoFoodPeople', 'object': 'Students', 'coders': 78}]",,0,1,1
