Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,2215,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 6}]","{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop'}",0,1,1
12,1196,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 12}]",,0,1,1
18,3045,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 18}]",,0,1,1
24,3483,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 24}]",,0,1,1
30,13748,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 30}]",,0,1,1
36,2882,3,0,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 36}]",,0,1,1
42,9854,8,0,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 42}]",,0,1,1
48,8301,9,0,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 48}]",,0,1,1
54,9164,9,0,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 54}]",,0,1,1
60,2480,6,0,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 60}]",,0,1,1
66,278,6,0,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 66}]",,0,1,1
72,7371,10,1,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 66}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 6}]",,1,1,0.692
78,5746,12,1,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 72}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 6}]",,0,1,0.714
84,7989,12,1,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 78}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 6}]",,0,1,0.733
90,12657,12,1,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 84}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 6}]",,0,1,0.75
96,15611,12,1,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 84}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 12}]",,1,1,0.56
102,19336,0,1,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 90}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 12}]",,0,1,0.583
108,10669,0,1,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 96}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 12}]",,0,1,0.603
