Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,2895,0,0,"[{'situation': 'NoFoodPeople', 'object': 'School', 'coders': 6}]","{'situation': 'NoFoodPeople', 'object': 'School'}",0,1,1
12,979,0,0,"[{'situation': 'NoFoodPeople', 'object': 'School', 'coders': 12}]",,0,1,1
18,2629,0,0,"[{'situation': 'NoFoodPeople', 'object': 'School', 'coders': 18}]",,0,1,1
24,8904,0,0,"[{'situation': 'NoFoodPeople', 'object': 'School', 'coders': 24}]",,0,1,1
30,9228,0,0,"[{'situation': 'NoFoodPeople', 'object': 'School', 'coders': 30}]",,0,1,1
36,12751,0,0,"[{'situation': 'NoFoodPeople', 'object': 'School', 'coders': 36}]",,0,1,1
42,2935,3,0,"[{'situation': 'NoFoodPeople', 'object': 'School', 'coders': 42}]",,0,1,1
48,6109,3,0,"[{'situation': 'NoFoodPeople', 'object': 'School', 'coders': 48}]",,0,1,1
54,17815,3,0,"[{'situation': 'NoFoodPeople', 'object': 'School', 'coders': 54}]",,0,1,1
60,18793,3,0,"[{'situation': 'NoFoodPeople', 'object': 'School', 'coders': 60}]",,0,1,1
66,2996,0,0,"[{'situation': 'NoFoodPeople', 'object': 'School', 'coders': 66}]",,0,1,1
72,1518,0,0,"[{'situation': 'NoFoodPeople', 'object': 'School', 'coders': 72}]",,0,1,1
78,3422,0,0,"[{'situation': 'NoFoodPeople', 'object': 'School', 'coders': 78}]",,0,1,1
