Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,10359,0,0,"[{'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 6}]","{'situation': 'BlockedByDebris', 'object': 'Crossroad'}",0,1,1
12,4432,0,0,"[{'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 12}]",,0,1,1
18,6514,0,0,"[{'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 18}]",,0,1,1
24,8122,0,0,"[{'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 24}]",,0,1,1
30,16517,0,0,"[{'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 30}]",,0,1,1
36,8980,3,1,"[{'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 30}, {'situation': 'EmergencyOutdoor', 'object': 'Crossroad', 'coders': 6}]",,1,1,0.437
42,8144,3,1,"[{'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 36}, {'situation': 'EmergencyOutdoor', 'object': 'Crossroad', 'coders': 6}]",,0,1,0.504
48,14388,3,1,"[{'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 42}, {'situation': 'EmergencyOutdoor', 'object': 'Crossroad', 'coders': 6}]",,0,1,0.558
54,4101,0,1,"[{'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 48}, {'situation': 'EmergencyOutdoor', 'object': 'Crossroad', 'coders': 6}]",,0,1,0.601
60,106,0,1,"[{'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 54}, {'situation': 'EmergencyOutdoor', 'object': 'Crossroad', 'coders': 6}]",,0,1,0.637
66,7591,0,1,"[{'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 60}, {'situation': 'EmergencyOutdoor', 'object': 'Crossroad', 'coders': 6}]",,0,1,0.667
72,8523,0,1,"[{'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 66}, {'situation': 'EmergencyOutdoor', 'object': 'Crossroad', 'coders': 6}]",,0,1,0.692
78,12838,0,1,"[{'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 72}, {'situation': 'EmergencyOutdoor', 'object': 'Crossroad', 'coders': 6}]",,0,1,0.714
84,18294,0,1,"[{'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 78}, {'situation': 'EmergencyOutdoor', 'object': 'Crossroad', 'coders': 6}]",,0,1,0.733
90,3408,9,1,"[{'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 84}, {'situation': 'EmergencyOutdoor', 'object': 'Crossroad', 'coders': 6}]",,0,1,0.75
96,6531,9,1,"[{'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 90}, {'situation': 'EmergencyOutdoor', 'object': 'Crossroad', 'coders': 6}]",,0,1,0.764
102,532,6,1,"[{'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 96}, {'situation': 'EmergencyOutdoor', 'object': 'Crossroad', 'coders': 6}]",,0,1,0.777
108,6269,6,1,"[{'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 102}, {'situation': 'EmergencyOutdoor', 'object': 'Crossroad', 'coders': 6}]",,0,1,0.789
114,4442,12,1,"[{'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 108}, {'situation': 'EmergencyOutdoor', 'object': 'Crossroad', 'coders': 6}]",,0,1,0.8
120,6818,12,1,"[{'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 114}, {'situation': 'EmergencyOutdoor', 'object': 'Crossroad', 'coders': 6}]",,0,1,0.809
126,14536,12,1,"[{'situation': 'BlockedByDebris', 'object': 'Crossroad', 'coders': 120}, {'situation': 'EmergencyOutdoor', 'object': 'Crossroad', 'coders': 6}]",,0,1,0.818
