Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
3,769,0,0,"[{'situation': 'FloodedBuilding', 'object': 'Shop', 'coders': 3}]","{'situation': 'FloodedBuilding', 'object': 'BakeryShop'}",1,-2,1
6,7742,0,0,"[{'situation': 'FloodedBuilding', 'object': 'Shop', 'coders': 6}]",,1,1,1
9,8700,0,1,"[{'situation': 'FloodedBuilding', 'object': 'Shop', 'coders': 6}, {'situation': 'FloodedBuilding', 'object': 'BakeryShop', 'coders': 3}]",,0,0,0.056
12,8886,0,2,"[{'situation': 'FloodedBuilding', 'object': 'Shop', 'coders': 6}, {'situation': 'FloodedBuilding', 'object': 'BakeryShop', 'coders': 3}, {'situation': 'BlockedBuilding', 'object': 'BakeryShop', 'coders': 3}]",,2,0,0.006
15,3092,13,2,"[{'situation': 'FloodedBuilding', 'object': 'Shop', 'coders': 6}, {'situation': 'FloodedBuilding', 'object': 'BakeryShop', 'coders': 6}, {'situation': 'BlockedBuilding', 'object': 'BakeryShop', 'coders': 3}]",,0,0,-0.006
18,2458,0,3,"[{'situation': 'FloodedBuilding', 'object': 'Shop', 'coders': 6}, {'situation': 'FloodedBuilding', 'object': 'BakeryShop', 'coders': 6}, {'situation': 'BlockedBuilding', 'object': 'BakeryShop', 'coders': 3}, {'situation': 'EmergencyBuilding', 'object': 'Shop', 'coders': 3}]",,1,0,-0.005
21,322,0,3,"[{'situation': 'FloodedBuilding', 'object': 'Shop', 'coders': 6}, {'situation': 'FloodedBuilding', 'object': 'BakeryShop', 'coders': 6}, {'situation': 'BlockedBuilding', 'object': 'BakeryShop', 'coders': 3}, {'situation': 'EmergencyBuilding', 'object': 'Shop', 'coders': 6}]",,1,0,-0.016
24,2857,0,3,"[{'situation': 'FloodedBuilding', 'object': 'Shop', 'coders': 6}, {'situation': 'FloodedBuilding', 'object': 'BakeryShop', 'coders': 6}, {'situation': 'BlockedBuilding', 'object': 'BakeryShop', 'coders': 3}, {'situation': 'EmergencyBuilding', 'object': 'Shop', 'coders': 9}]",,1,0,0.01
27,8606,3,3,"[{'situation': 'FloodedBuilding', 'object': 'Shop', 'coders': 9}, {'situation': 'FloodedBuilding', 'object': 'BakeryShop', 'coders': 6}, {'situation': 'BlockedBuilding', 'object': 'BakeryShop', 'coders': 3}, {'situation': 'EmergencyBuilding', 'object': 'Shop', 'coders': 9}]",,1,0,0.018
30,8109,9,3,"[{'situation': 'FloodedBuilding', 'object': 'Shop', 'coders': 12}, {'situation': 'FloodedBuilding', 'object': 'BakeryShop', 'coders': 6}, {'situation': 'BlockedBuilding', 'object': 'BakeryShop', 'coders': 3}, {'situation': 'EmergencyBuilding', 'object': 'Shop', 'coders': 9}]",,1,0,0.043
