Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
3,8425,0,0,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 3}]","{'situation': 'NoFoodPeople', 'object': 'GreenGrocery'}",0,-2,1
6,811,0,1,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 3}, {'situation': 'StarvingPeople', 'object': 'GreenGrocery', 'coders': 3}]",,1,0,-0.1
9,817,0,1,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 6}, {'situation': 'StarvingPeople', 'object': 'GreenGrocery', 'coders': 3}]",,0,0,0.056
12,5529,0,1,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 9}, {'situation': 'StarvingPeople', 'object': 'GreenGrocery', 'coders': 3}]",,0,0,0.216
15,5651,0,1,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 12}, {'situation': 'StarvingPeople', 'object': 'GreenGrocery', 'coders': 3}]",,0,1,0.337
18,4128,6,1,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 12}, {'situation': 'StarvingPeople', 'object': 'GreenGrocery', 'coders': 6}]",,1,0,0.085
21,7655,6,1,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 15}, {'situation': 'StarvingPeople', 'object': 'GreenGrocery', 'coders': 6}]",,0,1,0.163
24,3475,3,1,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 18}, {'situation': 'StarvingPeople', 'object': 'GreenGrocery', 'coders': 6}]",,0,1,0.234
27,6280,0,1,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 21}, {'situation': 'StarvingPeople', 'object': 'GreenGrocery', 'coders': 6}]",,0,1,0.295
30,4442,3,2,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 21}, {'situation': 'StarvingPeople', 'object': 'GreenGrocery', 'coders': 6}, {'situation': 'NoFoodPeople', 'object': 'Shop', 'coders': 3}]",,1,1,0.294
33,8309,3,2,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 24}, {'situation': 'StarvingPeople', 'object': 'GreenGrocery', 'coders': 6}, {'situation': 'NoFoodPeople', 'object': 'Shop', 'coders': 3}]",,0,1,0.342
36,9781,3,2,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 27}, {'situation': 'StarvingPeople', 'object': 'GreenGrocery', 'coders': 6}, {'situation': 'NoFoodPeople', 'object': 'Shop', 'coders': 3}]",,0,1,0.384
