Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
2,5374,0,0,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 2}]","{'situation': 'NoFoodPeople', 'object': 'GreenGrocery'}",0,-2,1
4,319,0,0,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 4}]",,0,-2,1
6,5344,0,1,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 4}, {'situation': 'NoFoodPeople', 'object': 'Shop', 'coders': 2}]",,1,0,0.022
8,5658,0,1,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 4}, {'situation': 'NoFoodPeople', 'object': 'Shop', 'coders': 4}]",,1,0,-0.071
10,6458,0,1,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 6}, {'situation': 'NoFoodPeople', 'object': 'Shop', 'coders': 4}]",,0,0,-0.013
12,7174,0,2,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 6}, {'situation': 'NoFoodPeople', 'object': 'Shop', 'coders': 4}, {'situation': 'StarvingPeople', 'object': 'GreenGrocery', 'coders': 2}]",,1,0,0.028
14,8113,0,2,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 8}, {'situation': 'NoFoodPeople', 'object': 'Shop', 'coders': 4}, {'situation': 'StarvingPeople', 'object': 'GreenGrocery', 'coders': 2}]",,0,0,0.099
16,8452,0,3,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 8}, {'situation': 'NoFoodPeople', 'object': 'Shop', 'coders': 4}, {'situation': 'StarvingPeople', 'object': 'GreenGrocery', 'coders': 2}, {'situation': 'StarvingPeople', 'object': 'Shop', 'coders': 2}]",,2,0,0.081
18,8478,0,4,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 8}, {'situation': 'NoFoodPeople', 'object': 'Shop', 'coders': 4}, {'situation': 'StarvingPeople', 'object': 'GreenGrocery', 'coders': 2}, {'situation': 'StarvingPeople', 'object': 'Shop', 'coders': 2}, {'situation': 'NoFoodPeople', 'object': 'ButcheryShop', 'coders': 2}]",,2,0,0.063
20,9870,0,4,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 8}, {'situation': 'NoFoodPeople', 'object': 'Shop', 'coders': 4}, {'situation': 'StarvingPeople', 'object': 'GreenGrocery', 'coders': 4}, {'situation': 'StarvingPeople', 'object': 'Shop', 'coders': 2}, {'situation': 'NoFoodPeople', 'object': 'ButcheryShop', 'coders': 2}]",,1,0,0.036
22,9892,0,4,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 10}, {'situation': 'NoFoodPeople', 'object': 'Shop', 'coders': 4}, {'situation': 'StarvingPeople', 'object': 'GreenGrocery', 'coders': 4}, {'situation': 'StarvingPeople', 'object': 'Shop', 'coders': 2}, {'situation': 'NoFoodPeople', 'object': 'ButcheryShop', 'coders': 2}]",,0,0,0.078
