Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,5374,0,0,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 6}]","{'situation': 'NoFoodPeople', 'object': 'GreenGrocery'}",0,1,1
12,319,0,0,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 12}]",,0,1,1
18,5344,0,0,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 18}]",,0,1,1
24,5658,0,0,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 24}]",,0,1,1
30,6458,0,0,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 30}]",,0,1,1
36,7174,0,0,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 36}]",,0,1,1
42,8113,0,0,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 42}]",,0,1,1
48,8452,0,0,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 48}]",,0,1,1
54,8478,0,0,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 54}]",,0,1,1
60,9870,0,0,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 60}]",,0,1,1
66,9892,0,0,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 66}]",,0,1,1
72,4952,0,0,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 72}]",,0,1,1
78,9463,0,0,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 78}]",,0,1,1
84,494,3,0,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 84}]",,0,1,1
90,1573,3,1,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 84}, {'situation': 'StarvingPeople', 'object': 'GreenGrocery', 'coders': 6}]",,1,1,0.75
96,2329,6,1,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 90}, {'situation': 'StarvingPeople', 'object': 'GreenGrocery', 'coders': 6}]",,0,1,0.764
102,1641,18,1,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 96}, {'situation': 'StarvingPeople', 'object': 'GreenGrocery', 'coders': 6}]",,0,1,0.777
108,6252,19,1,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 102}, {'situation': 'StarvingPeople', 'object': 'GreenGrocery', 'coders': 6}]",,0,1,0.789
114,6740,21,1,"[{'situation': 'NoFoodPeople', 'object': 'GreenGrocery', 'coders': 108}, {'situation': 'StarvingPeople', 'object': 'GreenGrocery', 'coders': 6}]",,0,1,0.8
