Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,470,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 6}]","{'situation': 'CollapsedBuilding', 'object': 'Family'}",0,1,1
12,1708,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 12}]",,0,1,1
18,3101,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 18}]",,0,1,1
24,9988,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 24}]",,0,1,1
30,5636,6,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 30}]",,0,1,1
36,7416,6,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 36}]",,0,1,1
42,257,3,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 42}]",,0,1,1
48,1530,3,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 48}]",,0,1,1
54,5063,3,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 54}]",,0,1,1
60,5228,3,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 60}]",,0,1,1
66,7996,3,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 66}]",,0,1,1
72,8306,3,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 72}]",,0,1,1
78,4252,12,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 78}]",,0,1,1
84,2452,12,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 84}]",,0,1,1
90,6756,12,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 90}]",,0,1,1
96,583,15,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 96}]",,0,1,1
102,2482,18,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 102}]",,0,1,1
108,2587,22,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 108}]",,0,1,1
114,4251,19,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 114}]",,0,1,1
120,9650,27,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 120}]",,0,1,1
126,4486,31,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 126}]",,0,1,1
132,4809,33,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 132}]",,0,1,1
138,5771,33,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 138}]",,0,1,1
144,986,30,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 144}]",,0,1,1
150,5620,36,0,"[{'situation': 'CollapsedBuilding', 'object': 'Family', 'coders': 150}]",,0,1,1
