Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
2,769,0,0,"[{'situation': 'EmergencyBuilding', 'object': 'BakeryShop', 'coders': 2}]","{'situation': 'FloodedBuilding', 'object': 'BakeryShop'}",1,-2,1
4,7742,0,1,"[{'situation': 'EmergencyBuilding', 'object': 'BakeryShop', 'coders': 2}, {'situation': 'FloodedBuilding', 'object': 'Shop', 'coders': 2}]",,1,-2,-0.167
6,8700,0,1,"[{'situation': 'EmergencyBuilding', 'object': 'BakeryShop', 'coders': 4}, {'situation': 'FloodedBuilding', 'object': 'Shop', 'coders': 2}]",,1,0,0.022
8,8886,0,2,"[{'situation': 'EmergencyBuilding', 'object': 'BakeryShop', 'coders': 4}, {'situation': 'FloodedBuilding', 'object': 'Shop', 'coders': 2}, {'situation': 'EmergencyPeople', 'object': 'BakeryShop', 'coders': 2}]",,3,0,-0.027
10,3092,13,2,"[{'situation': 'EmergencyBuilding', 'object': 'BakeryShop', 'coders': 4}, {'situation': 'FloodedBuilding', 'object': 'Shop', 'coders': 4}, {'situation': 'EmergencyPeople', 'object': 'BakeryShop', 'coders': 2}]",,1,0,-0.031
12,2458,0,3,"[{'situation': 'EmergencyBuilding', 'object': 'BakeryShop', 'coders': 4}, {'situation': 'FloodedBuilding', 'object': 'Shop', 'coders': 4}, {'situation': 'EmergencyPeople', 'object': 'BakeryShop', 'coders': 2}, {'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 2}]",,2,0,-0.029
14,322,0,4,"[{'situation': 'EmergencyBuilding', 'object': 'BakeryShop', 'coders': 4}, {'situation': 'FloodedBuilding', 'object': 'Shop', 'coders': 4}, {'situation': 'EmergencyPeople', 'object': 'BakeryShop', 'coders': 2}, {'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'Shop', 'coders': 2}]",,1,0,-0.029
16,2857,0,4,"[{'situation': 'EmergencyBuilding', 'object': 'BakeryShop', 'coders': 4}, {'situation': 'FloodedBuilding', 'object': 'Shop', 'coders': 4}, {'situation': 'EmergencyPeople', 'object': 'BakeryShop', 'coders': 2}, {'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'Shop', 'coders': 4}]",,1,0,-0.029
18,8606,3,4,"[{'situation': 'EmergencyBuilding', 'object': 'BakeryShop', 'coders': 4}, {'situation': 'FloodedBuilding', 'object': 'Shop', 'coders': 6}, {'situation': 'EmergencyPeople', 'object': 'BakeryShop', 'coders': 2}, {'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'Shop', 'coders': 4}]",,1,0,-0.002
20,8109,9,5,"[{'situation': 'EmergencyBuilding', 'object': 'BakeryShop', 'coders': 4}, {'situation': 'FloodedBuilding', 'object': 'Shop', 'coders': 6}, {'situation': 'EmergencyPeople', 'object': 'BakeryShop', 'coders': 2}, {'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'Shop', 'coders': 4}, {'situation': 'CollapsedBuilding', 'object': 'BakeryShop', 'coders': 2}]",,2,0,-0.002
