Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
2,1330,5,0,"[{'situation': 'FloodedBuilding', 'object': 'Hospital', 'coders': 2}]","{'situation': 'FloodedBuilding', 'object': 'Hospital'}",0,-2,1
4,3982,5,1,"[{'situation': 'FloodedBuilding', 'object': 'Hospital', 'coders': 2}, {'situation': 'FloodedBuilding', 'object': 'PublicBuilding', 'coders': 2}]",,1,-2,-0.167
6,9953,5,1,"[{'situation': 'FloodedBuilding', 'object': 'Hospital', 'coders': 2}, {'situation': 'FloodedBuilding', 'object': 'PublicBuilding', 'coders': 4}]",,1,0,0.022
8,9103,0,1,"[{'situation': 'FloodedBuilding', 'object': 'Hospital', 'coders': 4}, {'situation': 'FloodedBuilding', 'object': 'PublicBuilding', 'coders': 4}]",,0,0,-0.071
10,404,0,2,"[{'situation': 'FloodedBuilding', 'object': 'Hospital', 'coders': 4}, {'situation': 'FloodedBuilding', 'object': 'PublicBuilding', 'coders': 4}, {'situation': 'OnFireBuilding', 'object': 'CityHall', 'coders': 2}]",,2,0,-0.031
12,8989,0,2,"[{'situation': 'FloodedBuilding', 'object': 'Hospital', 'coders': 6}, {'situation': 'FloodedBuilding', 'object': 'PublicBuilding', 'coders': 4}, {'situation': 'OnFireBuilding', 'object': 'CityHall', 'coders': 2}]",,0,0,0.028
14,9029,11,2,"[{'situation': 'FloodedBuilding', 'object': 'Hospital', 'coders': 8}, {'situation': 'FloodedBuilding', 'object': 'PublicBuilding', 'coders': 4}, {'situation': 'OnFireBuilding', 'object': 'CityHall', 'coders': 2}]",,0,0,0.099
16,7994,12,3,"[{'situation': 'FloodedBuilding', 'object': 'Hospital', 'coders': 8}, {'situation': 'FloodedBuilding', 'object': 'PublicBuilding', 'coders': 4}, {'situation': 'OnFireBuilding', 'object': 'CityHall', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'Hospital', 'coders': 2}]",,1,0,0.081
18,8677,15,3,"[{'situation': 'FloodedBuilding', 'object': 'Hospital', 'coders': 10}, {'situation': 'FloodedBuilding', 'object': 'PublicBuilding', 'coders': 4}, {'situation': 'OnFireBuilding', 'object': 'CityHall', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'Hospital', 'coders': 2}]",,0,0,0.141
20,894,19,3,"[{'situation': 'FloodedBuilding', 'object': 'Hospital', 'coders': 10}, {'situation': 'FloodedBuilding', 'object': 'PublicBuilding', 'coders': 4}, {'situation': 'OnFireBuilding', 'object': 'CityHall', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'Hospital', 'coders': 4}]",,1,0,0.085
22,3578,18,3,"[{'situation': 'FloodedBuilding', 'object': 'Hospital', 'coders': 12}, {'situation': 'FloodedBuilding', 'object': 'PublicBuilding', 'coders': 4}, {'situation': 'OnFireBuilding', 'object': 'CityHall', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'Hospital', 'coders': 4}]",,0,0,0.133
