Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,890,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 6}]","{'situation': 'CollapsedBuilding', 'object': 'PoliceStation'}",0,1,1
12,2392,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 12}]",,0,1,1
18,2723,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 18}]",,0,1,1
24,9787,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 24}]",,0,1,1
30,8433,3,0,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 30}]",,0,1,1
36,2938,4,0,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 36}]",,0,1,1
42,3674,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 42}]",,0,1,1
48,9734,0,0,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 48}]",,0,1,1
54,2533,6,0,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 54}]",,0,1,1
60,9164,11,0,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 60}]",,0,1,1
66,771,12,0,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 66}]",,0,1,1
72,1770,12,1,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 66}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,1,1,0.692
78,8539,7,1,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 72}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,0,1,0.714
84,8708,24,1,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 78}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,0,1,0.733
90,2754,24,1,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 84}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,0,1,0.75
96,5982,32,1,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 90}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,0,1,0.764
102,4027,30,1,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 96}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,0,1,0.777
108,2215,14,1,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 102}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,0,1,0.789
114,2180,19,1,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 108}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,0,1,0.8
120,8801,21,1,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 114}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,0,1,0.809
126,3012,15,1,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 120}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,0,1,0.818
132,7714,16,1,"[{'situation': 'CollapsedBuilding', 'object': 'PoliceStation', 'coders': 126}, {'situation': 'EmergencyBuilding', 'object': 'PoliceStation', 'coders': 6}]",,0,1,0.826
