Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,606,3,0,"[{'situation': 'OnFireBuilding', 'object': 'School', 'coders': 6}]","{'situation': 'OnFireBuilding', 'object': 'School'}",0,1,1
12,1865,3,0,"[{'situation': 'OnFireBuilding', 'object': 'School', 'coders': 12}]",,0,1,1
18,72,9,0,"[{'situation': 'OnFireBuilding', 'object': 'School', 'coders': 18}]",,0,1,1
24,8981,5,1,"[{'situation': 'OnFireBuilding', 'object': 'School', 'coders': 18}, {'situation': 'EmergencyBuilding', 'object': 'School', 'coders': 6}]",,1,1,0.234
30,1777,6,1,"[{'situation': 'OnFireBuilding', 'object': 'School', 'coders': 24}, {'situation': 'EmergencyBuilding', 'object': 'School', 'coders': 6}]",,0,1,0.349
36,4178,8,1,"[{'situation': 'OnFireBuilding', 'object': 'School', 'coders': 30}, {'situation': 'EmergencyBuilding', 'object': 'School', 'coders': 6}]",,0,1,0.437
42,8203,8,1,"[{'situation': 'OnFireBuilding', 'object': 'School', 'coders': 36}, {'situation': 'EmergencyBuilding', 'object': 'School', 'coders': 6}]",,0,1,0.504
48,4286,0,1,"[{'situation': 'OnFireBuilding', 'object': 'School', 'coders': 42}, {'situation': 'EmergencyBuilding', 'object': 'School', 'coders': 6}]",,0,1,0.558
54,7707,0,1,"[{'situation': 'OnFireBuilding', 'object': 'School', 'coders': 48}, {'situation': 'EmergencyBuilding', 'object': 'School', 'coders': 6}]",,0,1,0.601
60,3264,20,1,"[{'situation': 'OnFireBuilding', 'object': 'School', 'coders': 54}, {'situation': 'EmergencyBuilding', 'object': 'School', 'coders': 6}]",,0,1,0.637
66,9439,15,1,"[{'situation': 'OnFireBuilding', 'object': 'School', 'coders': 60}, {'situation': 'EmergencyBuilding', 'object': 'School', 'coders': 6}]",,0,1,0.667
72,1940,14,1,"[{'situation': 'OnFireBuilding', 'object': 'School', 'coders': 66}, {'situation': 'EmergencyBuilding', 'object': 'School', 'coders': 6}]",,0,1,0.692
78,1450,14,1,"[{'situation': 'OnFireBuilding', 'object': 'School', 'coders': 72}, {'situation': 'EmergencyBuilding', 'object': 'School', 'coders': 6}]",,0,1,0.714
84,7539,24,1,"[{'situation': 'OnFireBuilding', 'object': 'School', 'coders': 78}, {'situation': 'EmergencyBuilding', 'object': 'School', 'coders': 6}]",,0,1,0.733
90,9815,30,1,"[{'situation': 'OnFireBuilding', 'object': 'School', 'coders': 84}, {'situation': 'EmergencyBuilding', 'object': 'School', 'coders': 6}]",,0,1,0.75
