Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
3,9634,7,0,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 3}]","{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop'}",0,-2,1
6,6963,7,0,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 6}]",,0,1,1
9,3045,0,1,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 6}, {'situation': 'EmergencyBuilding', 'object': 'Shop', 'coders': 3}]",,1,0,0.056
12,1196,0,1,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 6}, {'situation': 'EmergencyBuilding', 'object': 'Shop', 'coders': 6}]",,1,0,-0.045
15,2215,0,1,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 9}, {'situation': 'EmergencyBuilding', 'object': 'Shop', 'coders': 6}]",,0,0,0.006
18,3483,0,1,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 12}, {'situation': 'EmergencyBuilding', 'object': 'Shop', 'coders': 6}]",,0,0,0.085
21,2882,3,1,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 15}, {'situation': 'EmergencyBuilding', 'object': 'Shop', 'coders': 6}]",,0,1,0.163
24,7102,9,2,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 15}, {'situation': 'EmergencyBuilding', 'object': 'Shop', 'coders': 6}, {'situation': 'CollapsedBuilding', 'object': 'GreenGrocery', 'coders': 3}]",,2,0,0.18
27,9854,8,3,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 15}, {'situation': 'EmergencyBuilding', 'object': 'Shop', 'coders': 6}, {'situation': 'CollapsedBuilding', 'object': 'GreenGrocery', 'coders': 3}, {'situation': 'EmergencyBuilding', 'object': 'ButcheryShop', 'coders': 3}]",,1,0,0.153
30,278,6,3,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 18}, {'situation': 'EmergencyBuilding', 'object': 'Shop', 'coders': 6}, {'situation': 'CollapsedBuilding', 'object': 'GreenGrocery', 'coders': 3}, {'situation': 'EmergencyBuilding', 'object': 'ButcheryShop', 'coders': 3}]",,0,0,0.207
33,2480,6,3,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 21}, {'situation': 'EmergencyBuilding', 'object': 'Shop', 'coders': 6}, {'situation': 'CollapsedBuilding', 'object': 'GreenGrocery', 'coders': 3}, {'situation': 'EmergencyBuilding', 'object': 'ButcheryShop', 'coders': 3}]",,0,0,0.256
36,5273,15,4,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 21}, {'situation': 'EmergencyBuilding', 'object': 'Shop', 'coders': 6}, {'situation': 'CollapsedBuilding', 'object': 'GreenGrocery', 'coders': 3}, {'situation': 'EmergencyBuilding', 'object': 'ButcheryShop', 'coders': 3}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 3}]",,1,0,0.219
39,5746,12,5,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 21}, {'situation': 'EmergencyBuilding', 'object': 'Shop', 'coders': 6}, {'situation': 'CollapsedBuilding', 'object': 'GreenGrocery', 'coders': 3}, {'situation': 'EmergencyBuilding', 'object': 'ButcheryShop', 'coders': 3}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 3}, {'situation': 'CollapsedBuilding', 'object': 'GasStation', 'coders': 3}]",,2,0,0.187
42,7371,18,5,"[{'situation': 'CollapsedBuilding', 'object': 'ButcheryShop', 'coders': 21}, {'situation': 'EmergencyBuilding', 'object': 'Shop', 'coders': 6}, {'situation': 'CollapsedBuilding', 'object': 'GreenGrocery', 'coders': 3}, {'situation': 'EmergencyBuilding', 'object': 'ButcheryShop', 'coders': 3}, {'situation': 'CollapsedBuilding', 'object': 'Shop', 'coders': 6}, {'situation': 'CollapsedBuilding', 'object': 'GasStation', 'coders': 3}]",,1,0,0.15
