Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
4,94,6,0,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 4}]","{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson'}",0,-2,1
7,8272,0,1,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 4}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 3}]",,1,0,-0.061
10,7275,0,1,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 7}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 3}]",,0,0,0.113
13,156,0,1,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 10}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 3}]",,0,0,0.26
16,2012,3,2,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 10}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 3}, {'situation': 'BlockedBuilding', 'object': 'People', 'coders': 3}]",,1,0,0.155
19,7182,3,2,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 10}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 3}, {'situation': 'BlockedBuilding', 'object': 'People', 'coders': 6}]",,1,0,0.069
22,8673,3,3,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 10}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 3}, {'situation': 'BlockedBuilding', 'object': 'People', 'coders': 6}, {'situation': 'EmergencyBuilding', 'object': 'MiddleAgePerson', 'coders': 3}]",,1,0,0.058
25,3584,15,3,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 10}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 3}, {'situation': 'BlockedBuilding', 'object': 'People', 'coders': 6}, {'situation': 'EmergencyBuilding', 'object': 'MiddleAgePerson', 'coders': 6}]",,1,0,0.023
28,368,9,3,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 13}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 3}, {'situation': 'BlockedBuilding', 'object': 'People', 'coders': 6}, {'situation': 'EmergencyBuilding', 'object': 'MiddleAgePerson', 'coders': 6}]",,0,0,0.067
31,2572,9,3,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 16}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 3}, {'situation': 'BlockedBuilding', 'object': 'People', 'coders': 6}, {'situation': 'EmergencyBuilding', 'object': 'MiddleAgePerson', 'coders': 6}]",,0,0,0.113
34,7711,12,3,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 16}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 3}, {'situation': 'BlockedBuilding', 'object': 'People', 'coders': 6}, {'situation': 'EmergencyBuilding', 'object': 'MiddleAgePerson', 'coders': 9}]",,1,0,0.087
37,664,18,3,"[{'situation': 'BlockedBuilding', 'object': 'MiddleAgePerson', 'coders': 19}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 3}, {'situation': 'BlockedBuilding', 'object': 'People', 'coders': 6}, {'situation': 'EmergencyBuilding', 'object': 'MiddleAgePerson', 'coders': 9}]",,0,0,0.123
