Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,89,0,0,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 6}]","{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson'}",0,1,1
8,1423,0,1,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 6}, {'situation': 'Situation', 'object': 'YoungPerson', 'coders': 2}]",,2,0,0.196
10,3339,0,1,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 8}, {'situation': 'Situation', 'object': 'YoungPerson', 'coders': 2}]",,0,0,0.324
12,5278,0,2,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 8}, {'situation': 'Situation', 'object': 'YoungPerson', 'coders': 2}, {'situation': 'OnFireBuilding', 'object': 'GroupOfPeople', 'coders': 2}]",,2,0,0.205
14,6777,0,3,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 8}, {'situation': 'Situation', 'object': 'YoungPerson', 'coders': 2}, {'situation': 'OnFireBuilding', 'object': 'GroupOfPeople', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 2}]",,1,0,0.137
16,9716,3,3,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 10}, {'situation': 'Situation', 'object': 'YoungPerson', 'coders': 2}, {'situation': 'OnFireBuilding', 'object': 'GroupOfPeople', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 2}]",,0,0,0.213
18,5066,3,4,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 10}, {'situation': 'Situation', 'object': 'YoungPerson', 'coders': 2}, {'situation': 'OnFireBuilding', 'object': 'GroupOfPeople', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 2}, {'situation': 'CollapsedBuilding', 'object': 'MiddleAgePerson', 'coders': 2}]",,2,0,0.16
20,7401,3,4,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 12}, {'situation': 'Situation', 'object': 'YoungPerson', 'coders': 2}, {'situation': 'OnFireBuilding', 'object': 'GroupOfPeople', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 2}, {'situation': 'CollapsedBuilding', 'object': 'MiddleAgePerson', 'coders': 2}]",,0,0,0.218
22,801,12,4,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 14}, {'situation': 'Situation', 'object': 'YoungPerson', 'coders': 2}, {'situation': 'OnFireBuilding', 'object': 'GroupOfPeople', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 2}, {'situation': 'CollapsedBuilding', 'object': 'MiddleAgePerson', 'coders': 2}]",,0,0,0.271
24,735,6,4,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 16}, {'situation': 'Situation', 'object': 'YoungPerson', 'coders': 2}, {'situation': 'OnFireBuilding', 'object': 'GroupOfPeople', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 2}, {'situation': 'CollapsedBuilding', 'object': 'MiddleAgePerson', 'coders': 2}]",,0,0,0.317
26,1613,12,4,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 18}, {'situation': 'Situation', 'object': 'YoungPerson', 'coders': 2}, {'situation': 'OnFireBuilding', 'object': 'GroupOfPeople', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 2}, {'situation': 'CollapsedBuilding', 'object': 'MiddleAgePerson', 'coders': 2}]",,0,1,0.359
28,6988,12,4,"[{'situation': 'FloodedBuilding', 'object': 'MiddleAgePerson', 'coders': 20}, {'situation': 'Situation', 'object': 'YoungPerson', 'coders': 2}, {'situation': 'OnFireBuilding', 'object': 'GroupOfPeople', 'coders': 2}, {'situation': 'EmergencyBuilding', 'object': 'People', 'coders': 2}, {'situation': 'CollapsedBuilding', 'object': 'MiddleAgePerson', 'coders': 2}]",,0,1,0.396
